,id,uid,x,y,rw,rh,iw,ih,size,imgpath
0,sw1_268,268,703,1302,12,6,0,0,72,
0,sw1_269,269,680,1302,12,15,19,16,180,./img/img_sw1_269.jpg
0,sw1_270,270,535,1298,82,22,22,86,1804,./img/img_sw1_270.jpg
0,sw1_271,271,594,1311,11,5,0,0,55,
0,sw1_272,272,594,1302,11,6,0,0,66,
0,sw1_273,273,1198,1287,2,4,0,0,8,
0,sw1_274,274,1266,1286,3,3,0,0,9,
0,sw1_275,275,247,1286,4,6,0,0,24,
0,sw1_276,276,1176,1282,1,3,0,0,3,
0,sw1_277,277,1296,1279,2,2,0,0,4,
0,sw1_278,278,252,1278,1,1,0,0,1,
0,sw1_279,279,248,1275,4,2,0,0,8,
0,sw1_280,280,893,1272,54,21,21,58,1134,./img/img_sw1_280.jpg
0,sw1_281,281,923,1278,13,4,0,0,52,
0,sw1_282,282,563,1272,82,21,21,86,1722,./img/img_sw1_282.jpg
0,sw1_283,283,566,1279,12,7,0,0,84,
0,sw1_284,284,622,1278,11,3,0,0,33,
0,sw1_285,285,382,1271,7,8,0,0,56,
0,sw1_286,286,1176,1270,4,8,0,0,32,
0,sw1_287,287,318,1260,1,1,0,0,1,
0,sw1_288,288,1060,1254,2,41,0,0,82,
0,sw1_289,289,1146,1251,2,2,0,0,4,
0,sw1_290,290,1060,1243,1,9,0,0,9,
0,sw1_291,291,17,1236,4,7,0,0,28,
0,sw1_292,292,1121,1234,1,1,0,0,1,
0,sw1_293,293,1261,1232,4,4,0,0,16,
0,sw1_294,294,1174,1226,5,43,77,9,215,./img/img_sw1_294.jpg
0,sw1_295,295,1060,1225,1,17,0,0,17,
0,sw1_296,296,1122,1223,2,4,0,0,8,
0,sw1_297,297,1369,1222,16,105,131,20,1680,./img/img_sw1_297.jpg
0,sw1_298,298,924,1218,23,21,23,27,483,./img/img_sw1_298.jpg
0,sw1_299,299,881,1218,34,21,23,38,714,./img/img_sw1_299.jpg
0,sw1_300,300,1173,1217,1,5,0,0,5,
0,sw1_301,301,564,1217,54,22,22,58,1188,./img/img_sw1_301.jpg
0,sw1_302,302,1060,1216,1,8,0,0,8,
0,sw1_303,303,1060,1212,1,2,0,0,2,
0,sw1_304,304,1060,1207,1,2,0,0,2,
0,sw1_305,305,400,1201,4,105,0,0,420,
0,sw1_306,306,191,1201,7,6,0,0,42,
0,sw1_307,307,1401,1199,2,2,0,0,4,
0,sw1_308,308,1309,1194,4,3,0,0,12,
0,sw1_309,309,1145,1191,3,2,0,0,6,
0,sw1_310,310,1363,1190,8,31,45,12,248,./img/img_sw1_310.jpg
0,sw1_311,311,173,1185,1,1,0,0,1,
0,sw1_312,312,131,1185,6,4,0,0,24,
0,sw1_313,313,173,1183,1,1,0,0,1,
0,sw1_314,314,1143,1178,4,3,0,0,12,
0,sw1_315,315,1360,1175,5,14,24,9,70,./img/img_sw1_315.jpg
0,sw1_316,316,1255,1175,6,5,0,0,30,
