,id,uid,x,y,rw,rh,iw,ih,size,imgpath,orig_y,prev_rec_y,chg_in_y
0,ik2_133,133,814,1333.0,109,26,26,113,2834,./img/img_ik2_133.jpg,1333,1333.0,0.0
0,ik2_114,114,470,1415.0,96,24,24,100,2304,./img/img_ik2_114.jpg,1415,1333.0,82.0
0,ik2_113,113,580,1415.0,37,24,26,41,888,./img/img_ik2_113.jpg,1416,1415.0,0.0
0,ik2_108,108,720,1415.0,108,24,24,112,2592,./img/img_ik2_108.jpg,1416,1415.0,0.0
0,ik2_105,105,453,1472.0,55,25,25,59,1375,./img/img_ik2_105.jpg,1472,1415.0,57.0
0,ik2_103,103,578,1472.0,56,25,25,60,1400,./img/img_ik2_103.jpg,1472,1472.0,0.0
0,ik2_101,101,759,1472.0,69,23,23,73,1587,./img/img_ik2_101.jpg,1473,1472.0,0.0
0,ik2_98,98,855,1472.0,42,24,26,46,1008,./img/img_ik2_98.jpg,1473,1472.0,0.0
0,ik2_96,96,911,1472.0,70,24,24,74,1680,./img/img_ik2_96.jpg,1473,1472.0,0.0
0,ik2_89,89,454,1501.0,109,25,25,113,2725,./img/img_ik2_89.jpg,1501,1472.0,29.0
0,ik2_85,85,579,1501.0,108,25,25,112,2700,./img/img_ik2_85.jpg,1501,1501.0,0.0
0,ik2_84,84,703,1501.0,28,24,26,32,672,./img/img_ik2_84.jpg,1501,1501.0,0.0
0,ik2_82,82,801,1501.0,41,24,26,45,984,./img/img_ik2_82.jpg,1501,1501.0,0.0
0,ik2_80,80,870,1501.0,28,23,25,32,644,./img/img_ik2_80.jpg,1502,1501.0,0.0
0,ik2_77,77,983,1501.0,28,23,25,32,644,./img/img_ik2_77.jpg,1502,1501.0,0.0
0,ik2_91,91,543,1505.0,16,16,20,20,256,./img/img_ik2_91.jpg,1505,1501.0,4.0
0,ik2_74,74,450,1530.0,84,24,24,88,2016,./img/img_ik2_74.jpg,1530,1505.0,25.0
0,ik2_70,70,548,1530.0,38,25,27,42,950,./img/img_ik2_70.jpg,1530,1530.0,0.0
0,ik2_69,69,604,1530.0,97,25,25,101,2425,./img/img_ik2_69.jpg,1530,1530.0,0.0
0,ik2_67,67,720,1530.0,108,29,29,112,3132,./img/img_ik2_67.jpg,1530,1530.0,0.0
0,ik2_66,66,845,1530.0,81,27,27,85,2187,./img/img_ik2_66.jpg,1531,1530.0,0.0
0,ik2_65,65,940,1537.0,28,17,19,32,476,./img/img_ik2_65.jpg,1537,1530.0,7.0
0,ik2_72,72,555,1539.0,12,12,16,16,144,./img/img_ik2_72.jpg,1539,1537.0,2.0
0,ik2_71,71,570,1539.0,12,11,13,16,132,./img/img_ik2_71.jpg,1540,1539.0,0.0
0,ik2_68,68,725,1539.0,12,12,16,16,144,./img/img_ik2_68.jpg,1539,1539.0,0.0
0,ik2_63,63,449,1559.0,79,24,24,83,1896,./img/img_ik2_63.jpg,1559,1539.0,20.0
0,ik2_61,61,546,1559.0,128,25,25,132,3200,./img/img_ik2_61.jpg,1559,1559.0,0.0
0,ik2_60,60,688,1559.0,57,25,25,61,1425,./img/img_ik2_60.jpg,1559,1559.0,0.0
0,ik2_58,58,761,1559.0,110,25,25,114,2750,./img/img_ik2_58.jpg,1559,1559.0,0.0
0,ik2_56,56,448,1589.0,140,24,24,144,3360,./img/img_ik2_56.jpg,1589,1559.0,30.0
0,ik2_44,44,602,1589.0,56,21,21,60,1176,./img/img_ik2_44.jpg,1592,1589.0,0.0
0,ik2_55,55,673,1589.0,29,24,26,33,696,./img/img_ik2_55.jpg,1589,1589.0,0.0
0,ik2_52,52,717,1589.0,98,24,24,102,2352,./img/img_ik2_52.jpg,1589,1589.0,0.0
0,ik2_46,46,829,1589.0,28,22,24,32,616,./img/img_ik2_46.jpg,1591,1589.0,0.0
0,ik2_51,51,871,1589.0,42,25,27,46,1050,./img/img_ik2_51.jpg,1589,1589.0,0.0
