,id,uid,x,y,rw,rh,iw,ih,size,imgpath,orig_y,prev_rec_y,chg_in_y
0,c12_100,100,797,1057,52,22,56,26,1144,./img/img_c12_100.jpg,1057,1038,19
0,c12_99,99,662,1058,60,21,64,25,1260,./img/img_c12_99.jpg,1058,1057,1
0,c12_98,98,578,1059,73,23,77,27,1679,./img/img_c12_98.jpg,1059,1058,1
0,c12_91,91,807,1103,83,20,87,24,1660,./img/img_c12_91.jpg,1103,1059,44
0,c12_89,89,473,1106,105,22,109,26,2310,./img/img_c12_89.jpg,1106,1103,3
0,c12_87,87,777,1126,39,20,43,24,780,./img/img_c12_87.jpg,1126,1106,20
0,c12_86,86,883,1126,6,19,10,23,114,./img/img_c12_86.jpg,1126,1126,0
0,c12_84,84,473,1129,137,21,141,25,2877,./img/img_c12_84.jpg,1129,1126,3
0,c12_82,82,473,1152,61,21,65,25,1281,./img/img_c12_82.jpg,1152,1129,23
0,c12_79,79,704,1196,43,20,47,24,860,./img/img_c12_79.jpg,1196,1152,44
0,c12_78,78,631,1197,63,20,67,24,1260,./img/img_c12_78.jpg,1197,1196,1
0,c12_77,77,631,1243,84,20,88,24,1680,./img/img_c12_77.jpg,1243,1197,46
0,c12_76,76,726,1287,168,22,172,26,3696,./img/img_c12_76.jpg,1287,1243,44
0,c12_75,75,473,1291,43,21,47,25,903,./img/img_c12_75.jpg,1291,1287,4
0,c12_74,74,527,1293,18,18,22,22,324,./img/img_c12_74.jpg,1293,1291,2
0,c12_73,73,831,1310,62,21,66,25,1302,./img/img_c12_73.jpg,1310,1293,17
0,c12_71,71,778,1311,43,20,47,24,860,./img/img_c12_71.jpg,1311,1310,1
0,c12_69,69,526,1313,51,21,55,25,1071,./img/img_c12_69.jpg,1313,1311,2
0,c12_68,68,474,1314,43,22,47,26,946,./img/img_c12_68.jpg,1314,1313,1
0,c12_67,67,747,1333,148,22,152,26,3256,./img/img_c12_67.jpg,1333,1314,19
0,c12_65,65,526,1336,43,21,47,25,903,./img/img_c12_65.jpg,1336,1333,3
0,c12_64,64,579,1336,40,20,44,24,800,./img/img_c12_64.jpg,1336,1336,0
